ibge_code;municipality;year;macro_class;area_ha;total_area_ha;share_pct
3525003;JANDIRA;2014;farming;2,27154142773440e+02;1746,59290611570;13,006
3525003;JANDIRA;2014;native_vegetation;1,78612503460693e+02;1746,59290611570;10,226
3525003;JANDIRA;2014;non_vegetated_other;0,00000000000000e+00;1746,59290611570;0,000
3525003;JANDIRA;2014;urban;1,33893742197873e+03;1746,59290611570;76,660
3525003;JANDIRA;2014;water;1,88883790283203e+00;1746,59290611570;0,108
3525003;JANDIRA;2015;farming;2,05223127551271e+02;1746,59290611569;11,750
3525003;JANDIRA;2015;native_vegetation;1,81486706243896e+02;1746,59290611569;10,391
3525003;JANDIRA;2015;non_vegetated_other;0,00000000000000e+00;1746,59290611569;0,000
3525003;JANDIRA;2015;urban;1,35799423408810e+03;1746,59290611569;77,751
3525003;JANDIRA;2015;water;1,88883823242187e+00;1746,59290611569;0,108
3525003;JANDIRA;2016;farming;1,98653446380616e+02;1746,59290611569;11,374
3525003;JANDIRA;2016;native_vegetation;1,86824553771972e+02;1746,59290611569;10,697
3525003;JANDIRA;2016;non_vegetated_other;0,00000000000000e+00;1746,59290611569;0,000
3525003;JANDIRA;2016;urban;1,35906184947506e+03;1746,59290611569;77,812
3525003;JANDIRA;2016;water;2,05305648803711e+00;1746,59290611569;0,118
3525003;JANDIRA;2017;farming;1,97421554302980e+02;1746,59290611569;11,303
3525003;JANDIRA;2017;native_vegetation;1,85674835192871e+02;1746,59290611569;10,631
3525003;JANDIRA;2017;non_vegetated_other;0,00000000000000e+00;1746,59290611569;0,000
3525003;JANDIRA;2017;urban;1,36144345387570e+03;1746,59290611569;77,949
3525003;JANDIRA;2017;water;2,05306274414062e+00;1746,59290611569;0,118
3525003;JANDIRA;2018;farming;1,90194904846192e+02;1746,59290611569;10,889
3525003;JANDIRA;2018;native_vegetation;1,90519898187256e+02;1746,59290611569;10,908
3525003;JANDIRA;2018;non_vegetated_other;0,00000000000000e+00;1746,59290611569;0,000
3525003;JANDIRA;2018;urban;1,36398929102780e+03;1746,59290611569;78,094
3525003;JANDIRA;2018;water;1,88881205444336e+00;1746,59290611569;0,108
3525003;JANDIRA;2019;farming;1,86581524206544e+02;1746,59290611569;10,683
3525003;JANDIRA;2019;native_vegetation;1,90684189215088e+02;1746,59290611569;10,917
3525003;JANDIRA;2019;non_vegetated_other;0,00000000000000e+00;1746,59290611569;0,000
3525003;JANDIRA;2019;urban;1,36743838640134e+03;1746,59290611569;78,292
3525003;JANDIRA;2019;water;1,88880629272461e+00;1746,59290611569;0,108
3525003;JANDIRA;2020;farming;1,79436893585206e+02;1746,59290611570;10,274
3525003;JANDIRA;2020;native_vegetation;1,93065702313232e+02;1746,59290611570;11,054
3525003;JANDIRA;2020;non_vegetated_other;0,00000000000000e+00;1746,59290611570;0,000
3525003;JANDIRA;2020;urban;1,37228362326047e+03;1746,59290611570;78,569
3525003;JANDIRA;2020;water;1,80668695678711e+00;1746,59290611570;0,103
3525003;JANDIRA;2021;farming;1,59152428729248e+02;1746,59290611571;9,112
3525003;JANDIRA;2021;native_vegetation;1,80582502990722e+02;1746,59290611571;10,339
3525003;JANDIRA;2021;non_vegetated_other;2,87439326171875e+00;1746,59290611571;0,165
3525003;JANDIRA;2021;urban;1,40217689417723e+03;1746,59290611571;80,281
3525003;JANDIRA;2021;water;1,80668695678711e+00;1746,59290611571;0,103
3525003;JANDIRA;2022;farming;1,50447232855225e+02;1746,59290611571;8,614
3525003;JANDIRA;2022;native_vegetation;1,75819030010986e+02;1746,59290611571;10,066
3525003;JANDIRA;2022;non_vegetated_other;2,46371179199219e-01;1746,59290611571;0,014
3525003;JANDIRA;2022;urban;1,41810934561766e+03;1746,59290611571;81,193
3525003;JANDIRA;2022;water;1,97092645263672e+00;1746,59290611571;0,113
3525003;JANDIRA;2023;farming;1,49461885620117e+02;1746,59290611571;8,557
3525003;JANDIRA;2023;native_vegetation;1,74504892138671e+02;1746,59290611571;9,991
3525003;JANDIRA;2023;non_vegetated_other;2,46371179199219e-01;1746,59290611571;0,014
3525003;JANDIRA;2023;urban;1,42024458596190e+03;1746,59290611571;81,315
3525003;JANDIRA;2023;water;2,13517121582031e+00;1746,59290611571;0,122
3525003;JANDIRA;2024;farming;1,41085349804687e+02;1746,59290611571;8,078
3525003;JANDIRA;2024;native_vegetation;1,76311655938720e+02;1746,59290611571;10,095
3525003;JANDIRA;2024;non_vegetated_other;6,56969506835938e-01;1746,59290611571;0,038
3525003;JANDIRA;2024;urban;1,42607528263549e+03;1746,59290611571;81,649
3525003;JANDIRA;2024;water;2,46364822998047e+00;1746,59290611571;0,141
3526209;JUQUITIBA;1985;farming;5,55095446322025e+03;52216,51177274785;10,631
3526209;JUQUITIBA;1985;native_vegetation;4,57832132141480e+04;52216,51177274785;87,680
3526209;JUQUITIBA;1985;non_vegetated_other;3,60320546386718e+01;52216,51177274785;0,069
3526209;JUQUITIBA;1985;urban;1,72867740100098e+02;52216,51177274785;0,331
3526209;JUQUITIBA;1985;water;6,73444300640869e+02;52216,51177274785;1,290
3526209;JUQUITIBA;1986;farming;5,52565565092777e+03;52216,51177274789;10,582
3526209;JUQUITIBA;1986;native_vegetation;4,57742851429505e+04;52216,51177274789;87,662
3526209;JUQUITIBA;1986;non_vegetated_other;1,78518245239258e+01;52216,51177274789;0,034
3526209;JUQUITIBA;1986;urban;1,76634068621827e+02;52216,51177274789;0,338
3526209;JUQUITIBA;1986;water;7,22085085723878e+02;52216,51177274789;1,383
3526209;JUQUITIBA;1987;farming;5,75984023344725e+03;52216,51177274852;11,031
3526209;JUQUITIBA;1987;native_vegetation;4,55357629879524e+04;52216,51177274852;87,206
3526209;JUQUITIBA;1987;non_vegetated_other;2,04737121459961e+01;52216,51177274852;0,039
3526209;JUQUITIBA;1987;urban;1,76715959313965e+02;52216,51177274852;0,338
3526209;JUQUITIBA;1987;water;7,23718879888919e+02;52216,51177274852;1,386
3526209;JUQUITIBA;1988;farming;5,86365749696043e+03;52216,51177274883;11,230
3526209;JUQUITIBA;1988;native_vegetation;4,54535675919993e+04;52216,51177274883;87,048
3526209;JUQUITIBA;1988;non_vegetated_other;1,80987888671875e+01;52216,51177274883;0,035
3526209;JUQUITIBA;1988;urban;1,81055872515870e+02;52216,51177274883;0,347
3526209;JUQUITIBA;1988;water;7,00132022406005e+02;52216,51177274883;1,341
3526209;JUQUITIBA;1989;farming;6,00761556298830e+03;52216,51177274899;11,505
3526209;JUQUITIBA;1989;native_vegetation;4,53196004705395e+04;52216,51177274899;86,792
3526209;JUQUITIBA;1989;non_vegetated_other;1,67884346374512e+01;52216,51177274899;0,032
3526209;JUQUITIBA;1989;urban;1,86296441058350e+02;52216,51177274899;0,357
3526209;JUQUITIBA;1989;water;6,86210863525390e+02;52216,51177274899;1,314
3526209;JUQUITIBA;1990;farming;6,23953392376097e+03;52216,51177274872;11,949
3526209;JUQUITIBA;1990;native_vegetation;4,50664736291147e+04;52216,51177274872;86,307
3526209;JUQUITIBA;1990;non_vegetated_other;1,98182629028320e+01;52216,51177274872;0,038
3526209;JUQUITIBA;1990;urban;1,92683245336915e+02;52216,51177274872;0,369
3526209;JUQUITIBA;1990;water;6,98002711633301e+02;52216,51177274872;1,337
3526209;JUQUITIBA;1991;farming;6,25099725453493e+03;52216,51177274893;11,971
3526209;JUQUITIBA;1991;native_vegetation;4,50207817686596e+04;52216,51177274893;86,219
3526209;JUQUITIBA;1991;non_vegetated_other;1,95728120910645e+01;52216,51177274893;0,037
3526209;JUQUITIBA;1991;urban;2,00626607928467e+02;52216,51177274893;0,384
3526209;JUQUITIBA;1991;water;7,24533329534915e+02;52216,51177274893;1,388
3526209;JUQUITIBA;1992;farming;6,09510352108768e+03;52216,51177274872;11,673
3526209;JUQUITIBA;1992;native_vegetation;4,51833877957711e+04;52216,51177274872;86,531
3526209;JUQUITIBA;1992;non_vegetated_other;1,89178977844238e+01;52216,51177274872;0,036
3526209;JUQUITIBA;1992;urban;2,04475495440674e+02;52216,51177274872;0,392
3526209;JUQUITIBA;1992;water;7,14627062664795e+02;52216,51177274872;1,369
3526209;JUQUITIBA;1993;farming;5,57944099744265e+03;52216,51177274864;10,685
3526209;JUQUITIBA;1993;native_vegetation;4,57201737042061e+04;52216,51177274864;87,559
3526209;JUQUITIBA;1993;non_vegetated_other;1,58057649291992e+01;52216,51177274864;0,030
3526209;JUQUITIBA;1993;urban;2,14875364324952e+02;52216,51177274864;0,412
3526209;JUQUITIBA;1993;water;6,86215941845702e+02;52216,51177274864;1,314
3526209;JUQUITIBA;1994;farming;5,51536928536989e+03;52216,51177274876;10,563
3526209;JUQUITIBA;1994;native_vegetation;4,57944823842966e+04;52216,51177274876;87,701
3526209;JUQUITIBA;1994;non_vegetated_other;1,52322154602051e+01;52216,51177274876;0,029
3526209;JUQUITIBA;1994;urban;2,22326437915040e+02;52216,51177274876;0,426
3526209;JUQUITIBA;1994;water;6,69101449707031e+02;52216,51177274876;1,281
3526209;JUQUITIBA;1995;farming;5,39749072276612e+03;52216,51177274893;10,337
3526209;JUQUITIBA;1995;native_vegetation;4,59140833412609e+04;52216,51177274893;87,930
3526209;JUQUITIBA;1995;non_vegetated_other;9,41817312622070e+00;52216,51177274893;0,018
3526209;JUQUITIBA;1995;urban;2,33708971466065e+02;52216,51177274893;0,448
3526209;JUQUITIBA;1995;water;6,61810564129638e+02;52216,51177274893;1,267
3526209;JUQUITIBA;1996;farming;5,42648736158448e+03;52216,51177274892;10,392
3526209;JUQUITIBA;1996;native_vegetation;4,58894315255321e+04;52216,51177274892;87,883
3526209;JUQUITIBA;1996;non_vegetated_other;9,50014002685547e+00;52216,51177274892;0,018
3526209;JUQUITIBA;1996;urban;2,41652416992188e+02;52216,51177274892;0,463
3526209;JUQUITIBA;1996;water;6,49440328613282e+02;52216,51177274892;1,244
3526209;JUQUITIBA;1997;farming;5,51991395924073e+03;52216,51177274896;10,571
3526209;JUQUITIBA;1997;native_vegetation;4,58036189099987e+04;52216,51177274896;87,719
3526209;JUQUITIBA;1997;non_vegetated_other;5,24122426147461e+00;52216,51177274896;0,010
3526209;JUQUITIBA;1997;urban;2,60239763031007e+02;52216,51177274896;0,498
3526209;JUQUITIBA;1997;water;6,27497916217045e+02;52216,51177274896;1,202
3526209;JUQUITIBA;1998;farming;5,56224581619872e+03;52216,51177274824;10,652
3526209;JUQUITIBA;1998;native_vegetation;4,57151022290471e+04;52216,51177274824;87,549
3526209;JUQUITIBA;1998;non_vegetated_other;3,19382623291016e+00;52216,51177274824;0,006
3526209;JUQUITIBA;1998;urban;2,83495538049318e+02;52216,51177274824;0,543
3526209;JUQUITIBA;1998;water;6,52474363220214e+02;52216,51177274824;1,250
3526209;JUQUITIBA;1999;farming;5,63405170725100e+03;52216,51177274776;10,790
3526209;JUQUITIBA;1999;native_vegetation;4,55818869827087e+04;52216,51177274776;87,294
3526209;JUQUITIBA;1999;non_vegetated_other;3,52105226440430e+00;52216,51177274776;0,007
3526209;JUQUITIBA;1999;urban;3,11583706622315e+02;52216,51177274776;0,597
3526209;JUQUITIBA;1999;water;6,85468323901365e+02;52216,51177274776;1,313
3526209;JUQUITIBA;2000;farming;5,77865109850465e+03;52216,51177274790;11,067
3526209;JUQUITIBA;2000;native_vegetation;4,55391446389771e+04;52216,51177274790;87,212
3526209;JUQUITIBA;2000;non_vegetated_other;7,69675316162109e+00;52216,51177274790;0,015
3526209;JUQUITIBA;2000;urban;3,28289884936524e+02;52216,51177274790;0,629
3526209;JUQUITIBA;2000;water;5,62729397167976e+02;52216,51177274790;1,078
3526209;JUQUITIBA;2001;farming;5,74459693903201e+03;52216,51177274794;11,001
3526209;JUQUITIBA;2001;native_vegetation;4,55749158983766e+04;52216,51177274794;87,281
3526209;JUQUITIBA;2001;non_vegetated_other;1,05632178588867e+01;52216,51177274794;0,020
3526209;JUQUITIBA;2001;urban;3,35987808245851e+02;52216,51177274794;0,643
3526209;JUQUITIBA;2001;water;5,50447909234629e+02;52216,51177274794;1,054
3526209;JUQUITIBA;2002;farming;5,66140803693238e+03;52216,51177274780;10,842
3526209;JUQUITIBA;2002;native_vegetation;4,56640828301147e+04;52216,51177274780;87,451
3526209;JUQUITIBA;2002;non_vegetated_other;1,08090585083008e+01;52216,51177274780;0,021
3526209;JUQUITIBA;2002;urban;3,37379738800050e+02;52216,51177274780;0,646
3526209;JUQUITIBA;2002;water;5,42832108392343e+02;52216,51177274780;1,040
3526209;JUQUITIBA;2003;farming;5,78726840909424e+03;52216,51177274833;11,083
3526209;JUQUITIBA;2003;native_vegetation;4,55377326667180e+04;52216,51177274833;87,209
3526209;JUQUITIBA;2003;non_vegetated_other;1,18737496154785e+01;52216,51177274833;0,023
3526209;JUQUITIBA;2003;urban;3,41883844525148e+02;52216,51177274833;0,655
3526209;JUQUITIBA;2003;water;5,37753102795416e+02;52216,51177274833;1,030
3526209;JUQUITIBA;2004;farming;5,81068612019046e+03;52216,51177274834;11,128
3526209;JUQUITIBA;2004;native_vegetation;4,55097288528997e+04;52216,51177274834;87,156
3526209;JUQUITIBA;2004;non_vegetated_other;1,12188355590820e+01;52216,51177274834;0,021
3526209;JUQUITIBA;2004;urban;3,46142017663575e+02;52216,51177274834;0,663
3526209;JUQUITIBA;2004;water;5,38735946435552e+02;52216,51177274834;1,032
3526209;JUQUITIBA;2005;farming;5,81183459382325e+03;52216,51177274845;11,130
3526209;JUQUITIBA;2005;native_vegetation;4,54958075001654e+04;52216,51177274845;87,129
3526209;JUQUITIBA;2005;non_vegetated_other;8,76205303955078e+00;52216,51177274845;0,017
3526209;JUQUITIBA;2005;urban;3,54413798345949e+02;52216,51177274845;0,679
3526209;JUQUITIBA;2005;water;5,45693827374277e+02;52216,51177274845;1,045
3526209;JUQUITIBA;2006;farming;5,69531949997560e+03;52216,51177274768;10,907
3526209;JUQUITIBA;2006;native_vegetation;4,56200184389830e+04;52216,51177274768;87,367
3526209;JUQUITIBA;2006;non_vegetated_other;7,77930006103516e+00;52216,51177274768;0,015
3526209;JUQUITIBA;2006;urban;3,57279760400392e+02;52216,51177274768;0,684
3526209;JUQUITIBA;2006;water;5,36114773327643e+02;52216,51177274768;1,027
3526209;JUQUITIBA;2007;farming;5,70219541439820e+03;52216,51177274765;10,920
3526209;JUQUITIBA;2007;native_vegetation;4,56132234337401e+04;52216,51177274765;87,354
3526209;JUQUITIBA;2007;non_vegetated_other;7,53372304687500e+00;52216,51177274765;0,014
3526209;JUQUITIBA;2007;urban;3,58344145965578e+02;52216,51177274765;0,686
3526209;JUQUITIBA;2007;water;5,35215055596929e+02;52216,51177274765;1,025
3526209;JUQUITIBA;2008;farming;5,74315845718382e+03;52216,51177274765;10,999
3526209;JUQUITIBA;2008;native_vegetation;4,55796301086424e+04;52216,51177274765;87,290
3526209;JUQUITIBA;2008;non_vegetated_other;7,04242866821289e+00;52216,51177274765;0,013
